id,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
8835048,3e Arrondissement,45.75772,4.86401,Entire home/apt,3.0,8.0,$20.00,t,0,0,0,0,2021-09-15,1,1,0,0
8838124,2e Arrondissement,45.75718,4.82761,Entire home/apt,1.0,2.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
8840261,4e Arrondissement,45.77845,4.83146,Entire home/apt,1.0,2.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
8857430,5e Arrondissement,45.76368,4.82646,Entire home/apt,,1.0,$38.00,t,0,13,19,199,2021-09-15,1,1,0,0
8857654,6e Arrondissement,45.76974,4.84278,Entire home/apt,2.0,2.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
8865157,4e Arrondissement,45.77488,4.83387,Entire home/apt,2.0,3.0,$110.00,t,0,0,0,258,2021-09-15,1,1,0,0
8880102,2e Arrondissement,45.7548,4.83143,Private room,1.0,2.0,$32.00,t,0,0,0,0,2021-09-15,3,0,3,0
8881074,8e Arrondissement,45.74647,4.86158,Private room,1.0,1.0,$73.00,t,0,0,0,0,2021-09-15,1,0,1,0
8893077,7e Arrondissement,45.75067,4.84513,Private room,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,2,1,1,0
8893112,3e Arrondissement,45.76235,4.84244,Entire home/apt,2.0,2.0,$240.00,t,0,0,0,0,2021-09-15,1,1,0,0
8902994,7e Arrondissement,45.749,4.84022,Entire home/apt,1.0,2.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
8903360,8e Arrondissement,45.7354,4.88355,Entire home/apt,1.0,1.0,$74.00,t,5,21,48,226,2021-09-15,3,3,0,0
8909890,4e Arrondissement,45.77577,4.83329,Entire home/apt,,1.0,$59.00,t,0,0,0,198,2021-09-15,1,1,0,0
8912943,3e Arrondissement,45.75203,4.89341,Entire home/apt,1.0,2.0,$60.00,t,0,1,27,196,2021-09-15,1,1,0,0
8914669,6e Arrondissement,45.77533,4.843,Entire home/apt,1.0,1.0,$66.00,t,7,22,40,180,2021-09-15,1,1,0,0
8915419,2e Arrondissement,45.76368,4.834,Entire home/apt,2.0,2.0,$450.00,t,0,0,0,0,2021-09-15,1,1,0,0
8916834,1er Arrondissement,45.76478,4.83288,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
8917941,2e Arrondissement,45.74492,4.82099,Entire home/apt,2.0,3.0,$130.00,t,0,0,0,0,2021-09-15,1,1,0,0
8918082,8e Arrondissement,45.72193,4.88257,Private room,1.0,1.0,$33.00,t,2,32,62,80,2021-09-15,1,0,1,0
8930310,2e Arrondissement,45.76185,4.83349,Entire home/apt,1.0,1.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
8933676,1er Arrondissement,45.77026,4.81716,Entire home/apt,3.0,4.0,$86.00,t,0,0,0,248,2021-09-15,1,1,0,0
8945165,5e Arrondissement,45.75645,4.825,Entire home/apt,1.0,1.0,$210.00,t,0,0,0,0,2021-09-15,1,1,0,0
8946023,6e Arrondissement,45.76809,4.85381,Entire home/apt,1.0,2.0,$32.00,t,0,0,0,0,2021-09-15,1,1,0,0
8949050,1er Arrondissement,45.76737,4.83494,Private room,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,0,1,0
8949268,2e Arrondissement,45.75368,4.83037,Entire home/apt,,2.0,$149.00,t,0,0,0,0,2021-09-15,1,1,0,0
8949918,2e Arrondissement,45.76104,4.83383,Entire home/apt,2.0,2.0,$170.00,t,0,0,0,0,2021-09-15,2,2,0,0
8951211,1er Arrondissement,45.76973,4.8362,Entire home/apt,1.0,1.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
8951768,3e Arrondissement,45.75707,4.84228,Entire home/apt,,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
8952984,7e Arrondissement,45.74187,4.84834,Shared room,1.0,2.0,$30.00,t,0,0,0,0,2021-09-15,1,0,0,1
8958167,7e Arrondissement,45.7522,4.83966,Entire home/apt,1.0,2.0,$125.00,t,30,60,90,90,2021-09-15,1,1,0,0
8958172,9e Arrondissement,45.78084,4.80402,Entire home/apt,2.0,3.0,$215.00,t,0,0,0,0,2021-09-15,1,1,0,0
8958666,7e Arrondissement,45.75319,4.83941,Private room,1.0,1.0,$45.00,t,16,46,76,351,2021-09-15,1,0,1,0
8959672,9e Arrondissement,45.76748,4.81625,Entire home/apt,2.0,5.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
8961711,8e Arrondissement,45.74452,4.86317,Entire home/apt,2.0,3.0,$51.00,t,0,0,0,0,2021-09-15,1,1,0,0
8963095,6e Arrondissement,45.76459,4.86858,Entire home/apt,1.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
8963436,2e Arrondissement,45.75529,4.83133,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
8963440,7e Arrondissement,45.75297,4.84064,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
8964558,1er Arrondissement,45.76977,4.83612,Entire home/apt,1.0,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
8967765,3e Arrondissement,45.74862,4.8673,Entire home/apt,1.0,3.0,$80.00,t,0,0,0,106,2021-09-15,1,1,0,0
8972750,7e Arrondissement,45.75232,4.84338,Entire home/apt,,1.0,$42.00,t,0,0,0,0,2021-09-15,1,1,0,0
8976853,5e Arrondissement,45.75891,4.82558,Entire home/apt,1.0,1.0,$65.00,t,11,38,62,62,2021-09-15,1,1,0,0
8978620,4e Arrondissement,45.77756,4.81025,Entire home/apt,,1.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
8979675,4e Arrondissement,45.77462,4.82834,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
8980720,1er Arrondissement,45.76871,4.83299,Entire home/apt,1.0,2.0,$140.00,t,0,0,0,0,2021-09-15,2,2,0,0
8983036,1er Arrondissement,45.76952,4.82395,Entire home/apt,1.0,2.0,$300.00,t,0,0,0,0,2021-09-15,1,1,0,0
8983262,3e Arrondissement,45.75659,4.84174,Entire home/apt,1.0,1.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
8983831,3e Arrondissement,45.76199,4.85724,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
8984883,7e Arrondissement,45.73988,4.83765,Private room,1.0,1.0,$120.00,t,28,58,88,88,2021-09-15,1,0,1,0
8985569,1er Arrondissement,45.76967,4.83329,Entire home/apt,2.0,2.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
8988175,3e Arrondissement,45.75635,4.84784,Private room,1.0,1.0,$35.00,t,0,0,0,0,2021-09-15,1,0,1,0
8992404,1er Arrondissement,45.768,4.83373,Entire home/apt,3.0,4.0,$315.00,t,0,0,0,0,2021-09-15,1,1,0,0
8997472,3e Arrondissement,45.75707,4.84045,Entire home/apt,2.0,3.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
8998676,7e Arrondissement,45.7318,4.82748,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
8999232,1er Arrondissement,45.77082,4.83818,Entire home/apt,2.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
9000675,1er Arrondissement,45.77028,4.83403,Entire home/apt,,1.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
9002741,4e Arrondissement,45.77466,4.83159,Entire home/apt,,2.0,$72.00,t,7,33,61,336,2021-09-15,1,1,0,0
9002832,2e Arrondissement,45.76335,4.83462,Entire home/apt,1.0,1.0,$49.00,t,0,0,0,0,2021-09-15,1,1,0,0
9005994,1er Arrondissement,45.77026,4.82689,Entire home/apt,2.0,3.0,$450.00,t,0,0,0,0,2021-09-15,1,1,0,0
9007313,7e Arrondissement,45.74737,4.83842,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9008636,3e Arrondissement,45.7484,4.86943,Entire home/apt,2.0,2.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
9009169,3e Arrondissement,45.75865,4.8522,Entire home/apt,2.0,2.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
9009188,2e Arrondissement,45.75805,4.83602,Entire home/apt,2.0,2.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9010204,3e Arrondissement,45.76342,4.86495,Entire home/apt,2.0,3.0,$69.00,t,0,0,0,262,2021-09-15,1,1,0,0
9017432,7e Arrondissement,45.73621,4.82912,Entire home/apt,2.0,5.0,$108.00,t,1,1,1,74,2021-09-15,18,18,0,0
9018238,1er Arrondissement,45.76751,4.83574,Private room,1.0,1.0,$22.00,t,0,0,0,0,2021-09-15,1,0,1,0
9018829,5e Arrondissement,45.75316,4.78226,Private room,1.0,1.0,$27.00,t,0,0,0,0,2021-09-15,1,0,1,0
9018833,7e Arrondissement,45.75326,4.84623,Entire home/apt,,1.0,$21.00,t,0,0,0,0,2021-09-15,1,1,0,0
9019744,8e Arrondissement,45.73517,4.8805,Private room,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,0,1,0
9019964,6e Arrondissement,45.76957,4.85153,Entire home/apt,2.0,2.0,$56.00,t,0,0,0,0,2021-09-15,1,1,0,0
9020164,2e Arrondissement,45.75545,4.8319,Private room,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,0,1,0
9021270,5e Arrondissement,45.76377,4.82574,Entire home/apt,2.0,3.0,$95.00,f,0,0,0,0,2021-09-15,1,1,0,0
9021874,3e Arrondissement,45.76232,4.84268,Entire home/apt,1.0,2.0,$159.00,t,0,0,0,0,2021-09-15,1,1,0,0
9022517,2e Arrondissement,45.74699,4.82422,Private room,1.0,1.0,$99.00,t,0,0,0,0,2021-09-15,1,0,1,0
9022969,2e Arrondissement,45.7635,4.8341,Entire home/apt,2.0,3.0,$121.00,t,0,0,0,0,2021-09-15,1,1,0,0
9023638,2e Arrondissement,45.75455,4.82976,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,2,1,1,0
9027298,3e Arrondissement,45.75137,4.87514,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9027949,7e Arrondissement,45.75431,4.84189,Entire home/apt,1.0,1.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9034302,6e Arrondissement,45.77056,4.85312,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,2,2,0,0
9035669,7e Arrondissement,45.75262,4.84697,Entire home/apt,1.0,1.0,$59.00,t,0,0,0,0,2021-09-15,1,1,0,0
9035997,2e Arrondissement,45.74291,4.82272,Entire home/apt,1.0,1.0,$75.00,t,0,0,0,0,2021-09-15,3,3,0,0
9036637,3e Arrondissement,45.75127,4.8574,Entire home/apt,,1.0,$37.00,t,0,0,0,0,2021-09-15,1,1,0,0
9041697,5e Arrondissement,45.75965,4.82601,Entire home/apt,1.0,1.0,$190.00,t,0,0,0,0,2021-09-15,1,1,0,0
9044434,5e Arrondissement,45.76553,4.82841,Entire home/apt,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
9047163,6e Arrondissement,45.76638,4.84407,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
9047893,7e Arrondissement,45.75104,4.84479,Entire home/apt,2.0,2.0,$63.00,t,0,0,0,0,2021-09-15,1,1,0,0
9055537,2e Arrondissement,45.75444,4.82946,Entire home/apt,3.0,4.0,$350.00,t,0,0,0,0,2021-09-15,1,1,0,0
9055992,1er Arrondissement,45.77194,4.83213,Entire home/apt,1.0,2.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
9056074,5e Arrondissement,45.76012,4.81584,Shared room,1.0,1.0,$28.00,t,26,56,86,86,2021-09-15,1,0,0,1
9056788,9e Arrondissement,45.77206,4.80558,Private room,1.0,1.0,$49.00,t,0,0,0,0,2021-09-15,1,0,1,0
9057021,1er Arrondissement,45.77331,4.83231,Entire home/apt,2.0,2.0,$130.00,t,0,0,0,0,2021-09-15,1,1,0,0
9057784,5e Arrondissement,45.75524,4.81494,Entire home/apt,1.0,2.0,$27.00,t,0,0,0,0,2021-09-15,1,1,0,0
9062401,9e Arrondissement,45.7759,4.80839,Entire home/apt,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,1,0,0
9064385,2e Arrondissement,45.75453,4.83135,Entire home/apt,3.0,3.0,$250.00,t,0,0,13,13,2021-09-15,1,1,0,0
9069812,1er Arrondissement,45.77151,4.83427,Private room,1.0,2.0,$105.00,t,0,0,0,0,2021-09-15,2,1,1,0
9069919,6e Arrondissement,45.76947,4.84894,Entire home/apt,1.0,2.0,$53.00,t,0,0,0,0,2021-09-15,1,1,0,0
9069921,4e Arrondissement,45.77581,4.83856,Entire home/apt,1.0,1.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
9069972,4e Arrondissement,45.77526,4.82699,Entire home/apt,,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
9073098,2e Arrondissement,45.76149,4.83723,Entire home/apt,,1.0,$120.00,t,0,0,0,0,2021-09-15,1,1,0,0
9073399,3e Arrondissement,45.75165,4.87504,Entire home/apt,1.0,1.0,$170.00,t,0,0,0,0,2021-09-15,1,1,0,0
9073823,1er Arrondissement,45.77152,4.82101,Entire home/apt,2.0,2.0,$45.00,t,0,0,0,0,2021-09-15,1,1,0,0
9073925,8e Arrondissement,45.73959,4.87813,Entire home/apt,3.0,5.0,$85.00,t,0,0,0,0,2021-09-15,1,1,0,0
9081927,9e Arrondissement,45.8001,4.82986,Private room,1.0,1.0,$33.00,t,14,37,65,339,2021-09-15,1,0,1,0
9083946,8e Arrondissement,45.74074,4.86729,Entire home/apt,2.0,3.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
9086492,1er Arrondissement,45.76623,4.83412,Entire home/apt,1.0,2.0,$196.00,t,0,0,0,0,2021-09-15,1,1,0,0
9086710,1er Arrondissement,45.76951,4.83472,Private room,1.0,2.0,$60.00,t,0,0,0,0,2021-09-15,1,0,1,0
9088325,7e Arrondissement,45.74526,4.83388,Entire home/apt,1.0,1.0,$70.00,t,0,0,0,0,2021-09-15,1,1,0,0
9088362,2e Arrondissement,45.75155,4.83102,Entire home/apt,1.0,2.0,$190.00,t,0,0,0,0,2021-09-15,2,2,0,0
9088833,1er Arrondissement,45.77045,4.82648,Entire home/apt,1.0,3.0,$250.00,t,0,0,0,0,2021-09-15,1,1,0,0
9090096,6e Arrondissement,45.78542,4.85167,Entire home/apt,1.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
9091425,1er Arrondissement,45.77246,4.82682,Entire home/apt,2.0,2.0,$240.00,t,0,0,0,0,2021-09-15,1,1,0,0
9091792,5e Arrondissement,45.75903,4.82507,Entire home/apt,2.0,2.0,$300.00,t,0,0,0,0,2021-09-15,1,1,0,0
9094238,3e Arrondissement,45.7476,4.87101,Entire home/apt,3.0,4.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9096342,7e Arrondissement,45.75125,4.84439,Entire home/apt,1.0,2.0,$100.00,t,24,54,84,84,2021-09-15,1,1,0,0
9099917,5e Arrondissement,45.75285,4.80915,Private room,1.0,2.0,$35.00,t,0,0,0,0,2021-09-15,1,0,1,0
9101616,2e Arrondissement,45.74582,4.82125,Entire home/apt,1.0,1.0,$63.00,t,0,0,0,0,2021-09-15,1,1,0,0
9101756,1er Arrondissement,45.7684,4.831,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
9102574,6e Arrondissement,45.76599,4.84403,Entire home/apt,2.0,3.0,$130.00,t,0,0,0,0,2021-09-15,1,1,0,0
9103506,7e Arrondissement,45.75102,4.84863,Entire home/apt,3.0,3.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
9105337,5e Arrondissement,45.76095,4.81407,Entire home/apt,3.0,4.0,$250.00,t,0,0,0,0,2021-09-15,1,1,0,0
9105974,2e Arrondissement,45.75764,4.83725,Entire home/apt,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,1,1,0,0
9107206,2e Arrondissement,45.75846,4.83411,Entire home/apt,4.0,4.0,$271.00,t,0,0,0,0,2021-09-15,1,1,0,0
9108114,1er Arrondissement,45.76532,4.83568,Entire home/apt,1.0,2.0,$175.00,t,0,0,0,0,2021-09-15,1,1,0,0
9112470,4e Arrondissement,45.77836,4.83306,Entire home/apt,4.0,6.0,$250.00,t,1,1,1,130,2021-09-15,1,1,0,0
9114481,3e Arrondissement,45.75612,4.84403,Entire home/apt,2.0,2.0,$90.00,t,0,0,0,0,2021-09-15,1,1,0,0
9114941,3e Arrondissement,45.76368,4.86829,Entire home/apt,1.0,2.0,$80.00,t,0,0,0,0,2021-09-15,1,1,0,0
9121929,9e Arrondissement,45.77882,4.80807,Entire home/apt,1.0,2.0,$34.00,t,0,0,0,0,2021-09-15,1,1,0,0
9122020,9e Arrondissement,45.77802,4.80415,Entire home/apt,2.0,2.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
9125352,7e Arrondissement,45.754,4.83991,Entire home/apt,1.0,1.0,$300.00,t,0,0,0,0,2021-09-15,1,1,0,0
9125710,9e Arrondissement,45.76181,4.80847,Private room,1.0,1.0,$35.00,f,0,0,0,0,2021-09-15,1,0,1,0
9126398,1er Arrondissement,45.7733,4.83371,Entire home/apt,1.0,1.0,$120.00,t,0,0,0,0,2021-09-15,1,1,0,0
9128745,5e Arrondissement,45.75798,4.8097,Entire home/apt,1.0,2.0,$180.00,t,0,0,0,0,2021-09-15,1,1,0,0
9130810,1er Arrondissement,45.76597,4.8341,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
9132644,2e Arrondissement,45.75191,4.83147,Entire home/apt,3.0,4.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9133938,1er Arrondissement,45.76543,4.83249,Entire home/apt,3.0,3.0,$330.00,t,0,0,0,0,2021-09-15,1,1,0,0
9134755,6e Arrondissement,45.76655,4.85921,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,1,0,1,0
9141667,3e Arrondissement,45.75693,4.84155,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9142662,4e Arrondissement,45.77662,4.82557,Private room,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,0,1,0
9142744,6e Arrondissement,45.7639,4.86893,Private room,1.0,1.0,$28.00,t,4,17,47,47,2021-09-15,1,0,1,0
9143383,6e Arrondissement,45.76439,4.8551,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
9143512,1er Arrondissement,45.77346,4.82953,Entire home/apt,1.0,2.0,$144.00,t,0,0,0,0,2021-09-15,1,1,0,0
9147294,5e Arrondissement,45.76174,4.8156,Private room,1.0,1.0,$55.00,t,10,31,61,336,2021-09-15,1,0,1,0
9149238,7e Arrondissement,45.75249,4.84035,Entire home/apt,1.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9150632,6e Arrondissement,45.76891,4.8541,Entire home/apt,6.0,7.0,"$1,001.00",t,0,0,0,0,2021-09-15,1,1,0,0
9150729,4e Arrondissement,45.77836,4.83288,Entire home/apt,1.0,2.0,$154.00,t,0,0,0,0,2021-09-15,1,1,0,0
9154521,2e Arrondissement,45.74177,4.82387,Entire home/apt,2.0,1.0,$160.00,t,0,0,0,0,2021-09-15,1,1,0,0
9160515,7e Arrondissement,45.74449,4.85131,Entire home/apt,,1.0,$99.00,t,0,0,0,0,2021-09-15,1,1,0,0
9162622,4e Arrondissement,45.77725,4.83864,Entire home/apt,1.0,2.0,$129.00,t,0,0,0,0,2021-09-15,1,1,0,0
9162885,9e Arrondissement,45.77248,4.80783,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,2,2,0,0
9163229,2e Arrondissement,45.7506,4.83142,Private room,1.0,1.0,$82.00,t,0,0,0,0,2021-09-15,1,0,1,0
9164259,3e Arrondissement,45.76037,4.87416,Entire home/apt,1.0,1.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
9165064,1er Arrondissement,45.76744,4.83138,Entire home/apt,1.0,1.0,$350.00,t,0,0,0,0,2021-09-15,1,1,0,0
9165070,1er Arrondissement,45.77141,4.83489,Entire home/apt,3.0,3.0,$300.00,t,0,0,0,0,2021-09-15,1,1,0,0
9168119,9e Arrondissement,45.76787,4.80837,Entire home/apt,1.0,2.0,$25.00,t,0,0,0,0,2021-09-15,1,1,0,0
9168972,4e Arrondissement,45.77595,4.82129,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9177708,2e Arrondissement,45.75216,4.83311,Entire home/apt,3.0,3.0,$107.00,t,0,0,0,106,2021-09-15,1,1,0,0
9177751,3e Arrondissement,45.75705,4.84261,Entire home/apt,2.0,3.0,$300.00,t,0,0,0,0,2021-09-15,1,1,0,0
9177994,1er Arrondissement,45.76696,4.83087,Entire home/apt,1.0,2.0,$185.00,t,0,0,0,0,2021-09-15,1,1,0,0
9178099,3e Arrondissement,45.75758,4.84641,Entire home/apt,1.0,2.0,$75.00,t,0,0,0,0,2021-09-15,2,2,0,0
9178378,4e Arrondissement,45.77382,4.82127,Entire home/apt,2.0,2.0,$150.00,t,0,0,0,0,2021-09-15,1,1,0,0
9178728,7e Arrondissement,45.75362,4.8411,Entire home/apt,3.0,3.0,$250.00,t,0,0,0,0,2021-09-15,3,1,2,0
9179767,9e Arrondissement,45.77565,4.80108,Entire home/apt,2.0,2.0,$35.00,t,0,0,0,0,2021-09-15,1,1,0,0
9182461,4e Arrondissement,45.77897,4.83458,Entire home/apt,2.0,3.0,$30.00,t,0,0,0,0,2021-09-15,1,1,0,0
9183371,7e Arrondissement,45.74805,4.8505,Entire home/apt,2.0,3.0,$105.00,t,0,0,0,0,2021-09-15,1,1,0,0
9189721,3e Arrondissement,45.75744,4.84223,Entire home/apt,1.0,2.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
9190787,7e Arrondissement,45.74822,4.84776,Private room,1.0,1.0,$50.00,t,0,0,0,0,2021-09-15,1,0,1,0
9191325,9e Arrondissement,45.77957,4.80576,Private room,1.0,1.0,$36.00,t,11,31,53,328,2021-09-15,1,0,1,0
9192466,7e Arrondissement,45.75438,4.84167,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
9192813,1er Arrondissement,45.76785,4.8207,Entire home/apt,,1.0,$55.00,t,0,0,0,0,2021-09-15,1,1,0,0
9194111,7e Arrondissement,45.75014,4.84501,Entire home/apt,,1.0,$36.00,t,0,0,0,0,2021-09-15,1,1,0,0
9195156,3e Arrondissement,45.75724,4.84732,Entire home/apt,2.0,3.0,$340.00,t,0,0,0,0,2021-09-15,1,1,0,0
9195754,1er Arrondissement,45.77194,4.83496,Entire home/apt,1.0,1.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9199804,1er Arrondissement,45.77044,4.83623,Entire home/apt,1.0,1.0,$148.00,t,0,0,0,0,2021-09-15,1,1,0,0
9203626,2e Arrondissement,45.75439,4.8333,Private room,1.0,1.0,$39.00,t,0,0,0,0,2021-09-15,3,0,3,0
9204058,5e Arrondissement,45.7623,4.82786,Entire home/apt,1.0,1.0,$120.00,t,25,55,83,358,2021-09-15,1,1,0,0
9205621,7e Arrondissement,45.7316,4.8296,Private room,1.0,1.0,$110.00,t,0,0,0,0,2021-09-15,1,0,1,0
9206320,3e Arrondissement,45.7536,4.8814,Entire home/apt,2.0,3.0,$220.00,t,0,0,0,0,2021-09-15,1,1,0,0
9207653,3e Arrondissement,45.75558,4.86592,Entire home/apt,1.0,1.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9209395,2e Arrondissement,45.76028,4.83329,Entire home/apt,1.0,2.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9209655,6e Arrondissement,45.76651,4.8501,Private room,1.0,0.0,$45.00,t,12,42,72,347,2021-09-15,2,0,2,0
9209966,8e Arrondissement,45.73608,4.86954,Entire home/apt,,1.0,$50.00,t,1,8,8,272,2021-09-15,1,1,0,0
9210504,1er Arrondissement,45.76609,4.83226,Entire home/apt,1.0,2.0,$170.00,t,0,0,0,0,2021-09-15,1,1,0,0
9210676,2e Arrondissement,45.74052,4.81894,Private room,1.0,1.0,$190.00,t,0,0,0,0,2021-09-15,2,0,2,0
9211156,8e Arrondissement,45.73771,4.87017,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,226,2021-09-15,1,1,0,0
9211425,3e Arrondissement,45.75898,4.84919,Entire home/apt,2.0,2.0,$100.00,t,0,0,0,0,2021-09-15,1,1,0,0
9211439,3e Arrondissement,45.75052,4.86483,Entire home/apt,1.0,2.0,$65.00,t,0,0,0,0,2021-09-15,1,1,0,0
9211617,5e Arrondissement,45.76656,4.82857,Entire home/apt,2.0,3.0,$280.00,t,0,0,0,0,2021-09-15,1,1,0,0
9212575,2e Arrondissement,45.76111,4.83172,Entire home/apt,2.0,3.0,$270.00,t,0,0,0,0,2021-09-15,2,2,0,0
9212758,4e Arrondissement,45.77492,4.83287,Private room,1.0,1.0,$30.00,t,4,34,57,301,2021-09-15,1,0,1,0
9212863,3e Arrondissement,45.75432,4.84726,Entire home/apt,1.0,2.0,$85.00,t,0,0,0,0,2021-09-15,1,1,0,0
9214260,2e Arrondissement,45.75825,4.83433,Entire home/apt,,1.0,$200.00,t,0,0,0,0,2021-09-15,1,1,0,0
9220657,4e Arrondissement,45.77561,4.82774,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,0,1,0
9222055,3e Arrondissement,45.74577,4.88477,Private room,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,0,1,0
9222684,1er Arrondissement,45.76842,4.8264,Entire home/apt,1.0,1.0,$40.00,t,0,0,0,0,2021-09-15,1,1,0,0
9224202,1er Arrondissement,45.769,4.83013,Entire home/apt,2.0,3.0,$79.00,t,0,0,0,0,2021-09-15,1,1,0,0
9225641,7e Arrondissement,45.75109,4.84752,Entire home/apt,,1.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
9226773,2e Arrondissement,45.76216,4.83275,Entire home/apt,1.0,2.0,$250.00,t,0,0,0,0,2021-09-15,1,1,0,0
9226835,7e Arrondissement,45.753,4.84553,Entire home/apt,,1.0,$105.00,t,0,0,0,0,2021-09-15,1,1,0,0
9227936,2e Arrondissement,45.74361,4.81743,Entire home/apt,1.0,2.0,$50.00,t,0,0,0,0,2021-09-15,1,1,0,0
9229697,3e Arrondissement,45.76032,4.84358,Private room,1.0,1.0,$30.00,t,0,0,0,0,2021-09-15,1,0,1,0
9231425,1er Arrondissement,45.77196,4.83653,Entire home/apt,1.0,1.0,$220.00,t,0,0,0,0,2021-09-15,1,1,0,0
9231666,9e Arrondissement,45.77287,4.80785,Entire home/apt,1.0,2.0,$60.00,t,0,0,0,0,2021-09-15,1,1,0,0
9231692,9e Arrondissement,45.77498,4.80887,Entire home/apt,1.0,1.0,$74.00,t,0,0,8,8,2021-09-15,1,1,0,0
9234639,5e Arrondissement,45.75271,4.78652,Entire home/apt,1.0,1.0,$25.00,t,0,0,0,0,2021-09-15,1,1,0,0
