id_mutation,date_mutation,nature_mutation,price,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,code_departement,lot1_surface_carrez,surface_reelle_bati,type_local,nombre_pieces_principales,surface_terrain,longitude,latitude
2020-683808,2020-10-30,Vente,93833.0,1,,RUE BECHEVELIN,0765,69007,Lyon 7e Arrondissement,69,23.41,23.0,Appartement,1,0.0,4.84274,45.75434
2020-683809,2020-10-27,Vente,336200.0,25,,RUE DES TROIS PIERRES,7170,69007,Lyon 7e Arrondissement,69,73.07,73.0,Appartement,3,0.0,4.84691,45.74854
2020-683809,2020-10-27,Vente,336200.0,23,,RUE DES TROIS PIERRES,7170,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84691,45.74854
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,41.0,Appartement,2,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,88.0,Appartement,5,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,90.0,Appartement,6,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,33.0,Appartement,1,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,31.0,Appartement,0,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,50.0,Appartement,3,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,74.0,Local industriel. commercial ou assimilé,0,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,37.0,Appartement,1,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,32.0,Appartement,1,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,32.0,Appartement,1,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,36.0,Appartement,3,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,15,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,126.0,Local industriel. commercial ou assimilé,0,233.0,4.86809,45.76532
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,40.0,Local industriel. commercial ou assimilé,0,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,70.0,Local industriel. commercial ou assimilé,0,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,35.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,35.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,36.0,Appartement,2,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683810,2020-10-30,Vente,2550000.0,34,,RUE NOTRE DAME,5080,69006,Lyon 6e Arrondissement,69,,38.0,Appartement,1,233.0,4.86764,45.76431
2020-683813,2020-10-30,Vente,770000.0,4,B,PL DU CHATEAU,1560,69003,Lyon 3e Arrondissement,69,240.0,334.0,Local industriel. commercial ou assimilé,0,0.0,4.88738,45.75015
2020-683814,2020-10-30,Vente,533000.0,57,,RUE NEY,5020,69006,Lyon 6e Arrondissement,69,,44.0,Appartement,2,0.0,4.85584,45.76759
2020-683815,2020-11-16,Vente,265350.0,15,,RUE ST EUSEBE,6330,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87298,45.75755
2020-683815,2020-11-16,Vente,265350.0,15,,RUE ST EUSEBE,6330,69003,Lyon 3e Arrondissement,69,62.03,60.0,Appartement,3,0.0,4.87298,45.75755
2020-683816,2020-10-30,Vente,376000.0,34,,RUE ANTOINE LUMIERE,0340,69008,Lyon 8e Arrondissement,69,,74.0,Appartement,3,0.0,4.86782,45.74091
2020-683816,2020-10-30,Vente,376000.0,34,,RUE ANTOINE LUMIERE,0340,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86782,45.74091
2020-683817,2020-11-12,Vente,415000.0,137,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,71.0,Appartement,6,0.0,4.86216,45.76842
2020-683817,2020-11-12,Vente,415000.0,137,,AV THIERS,6985,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.86216,45.76842
2020-683818,2020-11-13,Vente,264000.0,41,,RUE NEY,5020,69006,Lyon 6e Arrondissement,69,35.6,38.0,Appartement,2,0.0,4.85569,45.76865
2020-683819,2020-11-13,Vente,24500.0,10,,RUE LIEUTENANT COLONEL GIRARD,4230,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.82772,45.73889
2020-683820,2020-10-30,Vente,328000.0,34,,RUE DE CREQUI,1975,69006,Lyon 6e Arrondissement,69,,43.0,Appartement,2,0.0,4.84471,45.77416
2020-683821,2020-11-02,Vente,450100.0,3,,PTR PETITE RUE DE MONPLAISIR,5388,69008,Lyon 8e Arrondissement,69,,71.0,Maison,4,96.0,4.86275,45.74797
2020-683822,2020-11-10,Vente,437000.0,10,,PROM LEA ET NAPOLEON BULLUKIAN,4180,69008,Lyon 8e Arrondissement,69,72.64,71.0,Appartement,4,0.0,4.87613,45.7425
2020-683822,2020-11-10,Vente,437000.0,10,B,PROM LEA ET NAPOLEON BULLUKIAN,4180,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87613,45.7425
2020-683823,2020-11-03,Vente,106100.0,72,,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,,29.0,Appartement,1,0.0,4.85673,45.73489
2020-683823,2020-11-03,Vente,106100.0,72,,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85673,45.73489
2020-683824,2020-11-06,Vente,340000.0,4,,RUE SEVIGNE,6770,69003,Lyon 3e Arrondissement,69,59.24,61.0,Appartement,2,0.0,4.84348,45.7598
2020-683826,2020-10-29,Vente,232000.0,26,,RUE LALANDE,4105,69006,Lyon 6e Arrondissement,69,40.47,40.0,Appartement,2,0.0,4.85914,45.76408
2020-683827,2020-11-17,Vente,20000.0,50,,RUE ANDRE BOLLIER,0260,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.83053,45.734
2020-683828,2020-11-06,Vente,140000.0,12,,QUAI DE SERBIE,6725,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84124,45.77002
2020-683829,2020-10-29,Vente,142000.0,72,,RUE VILLEROY,7470,69003,Lyon 3e Arrondissement,69,31.54,32.0,Appartement,1,0.0,4.84915,45.75481
2020-683830,2020-11-04,Vente,735000.0,100,,RUE MARYSE BASTIE,4635,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87363,45.73228
2020-683830,2020-11-04,Vente,735000.0,100,,RUE MARYSE BASTIE,4635,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87363,45.73228
2020-683830,2020-11-04,Vente,735000.0,49,,AV PAUL SANTY,5788,69008,Lyon 8e Arrondissement,69,181.59,155.0,Appartement,6,0.0,4.87347,45.73236
2020-683831,2020-11-10,Vente,196500.0,73,,RUE FERDINAND BUISSON,2705,69003,Lyon 3e Arrondissement,69,,52.0,Appartement,2,0.0,4.88991,45.75001
2020-683831,2020-11-10,Vente,196500.0,73,,RUE FERDINAND BUISSON,2705,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.88991,45.75001
2020-683832,2020-11-04,Vente,180000.0,7,,PL VICTOR BASCH,7380,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84757,45.75325
2020-683832,2020-11-04,Vente,180000.0,7,,PL VICTOR BASCH,7380,69007,Lyon 7e Arrondissement,69,,67.0,Appartement,3,0.0,4.84757,45.75325
2020-683833,2020-11-23,Vente,268900.0,74,T,RUE PIERRE DELORE,5270,69008,Lyon 8e Arrondissement,69,62.83,63.0,Appartement,3,0.0,4.85659,45.73432
2020-683833,2020-11-23,Vente,268900.0,11,,IMP ANTOINE DUMONT,0320,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85659,45.73432
2020-683834,2020-10-26,Vente,1060000.0,2,,RUE ALFRED DE VIGNY,0150,69003,Lyon 3e Arrondissement,69,,114.0,Maison,7,599.0,4.89032,45.74816
2020-683835,2020-11-13,Vente,29000.0,25,,RUE ST-ANTOINE,6250,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86622,45.76316
2020-683837,2020-11-20,Vente,13500.0,42,,RUE DE LA BANNIERE,0635,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.8558,45.7545
2020-683838,2020-10-14,Vente,233620.0,31,,RUE GUILLOUD,3395,69003,Lyon 3e Arrondissement,69,,50.0,Appartement,2,0.0,4.87012,45.74768
2020-683838,2020-10-14,Vente,233620.0,27,,RUE GUILLOUD,3395,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87012,45.74768
2020-683839,2020-10-28,Vente,576000.0,137,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84839,45.76581
2020-683839,2020-10-28,Vente,576000.0,141,,RUE DUGUESCLIN,2365,69006,Lyon 6e Arrondissement,69,,79.0,Appartement,3,0.0,4.84839,45.76581
2020-683840,2020-11-24,Vente,229355.0,130,,RUE SULLY,6860,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.85247,45.77131
2020-683840,2020-11-24,Vente,229355.0,130,,RUE SULLY,6860,69006,Lyon 6e Arrondissement,69,28.16,30.0,Appartement,2,0.0,4.85247,45.77131
2020-683841,2020-11-13,Vente,1350000.0,36,,RUE SEIGNEMARTIN,6720,69008,Lyon 8e Arrondissement,69,,320.0,Local industriel. commercial ou assimilé,0,327.0,4.88048,45.73862
2020-683843,2020-11-26,Vente,770000.0,10,,RUE BELLICARD,0830,69003,Lyon 3e Arrondissement,69,,215.0,Local industriel. commercial ou assimilé,0,345.0,4.87782,45.75415
2020-683844,2020-11-17,Vente,195000.0,41,,RUE BOILEAU,0955,69006,Lyon 6e Arrondissement,69,27.88,29.0,Appartement,1,0.0,4.84872,45.77222
2020-683845,2020-11-03,Vente,18000.0,15,,RUE DES TUILIERS,7195,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86629,45.74878
2020-683846,2020-11-18,Vente,650000.0,21,,RUE FRANCOIS GARCIN,2860,69003,Lyon 3e Arrondissement,69,154.6,154.0,Local industriel. commercial ou assimilé,0,0.0,4.85006,45.76003
2020-683846,2020-11-18,Vente,650000.0,21,,RUE FRANCOIS GARCIN,2860,69003,Lyon 3e Arrondissement,69,,10.0,Local industriel. commercial ou assimilé,0,0.0,4.85006,45.76003
2020-683846,2020-11-18,Vente,650000.0,21,,RUE FRANCOIS GARCIN,2860,69003,Lyon 3e Arrondissement,69,,10.0,Local industriel. commercial ou assimilé,0,0.0,4.85006,45.76003
2020-683847,2020-11-18,Vente,398800.0,79,,AV JEAN JAURES,3745,69007,Lyon 7e Arrondissement,69,62.09,69.0,Appartement,3,0.0,4.84321,45.74702
2020-683848,2020-10-29,Vente,350000.0,188,,AV DES FRERES LUMIERE,2910,69008,Lyon 8e Arrondissement,69,,65.0,Appartement,3,0.0,4.87481,45.7428
2020-683848,2020-10-29,Vente,350000.0,188,,AV DES FRERES LUMIERE,2910,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87481,45.7428
2020-683849,2020-10-30,Vente,513500.0,19,,RUE CURIE,2040,69006,Lyon 6e Arrondissement,69,84.15,81.0,Appartement,4,0.0,4.85941,45.76887
2020-683850,2020-11-27,Vente,95000.0,1,,RUE DE LA CONVENTION,1905,69003,Lyon 3e Arrondissement,69,40.94,40.0,Appartement,1,0.0,4.87004,45.76349
2020-683851,2020-10-30,Vente,90000.0,135,,RUE MONTAGNY,4850,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85511,45.73158
2020-683851,2020-10-30,Vente,90000.0,137,,RUE MONTAGNY,4850,69008,Lyon 8e Arrondissement,69,66.18,66.0,Appartement,4,0.0,4.85511,45.73158
2020-683852,2020-11-19,Vente,188000.0,38,,AV GENERAL FRERE,3125,69008,Lyon 8e Arrondissement,69,41.4,41.0,Appartement,2,0.0,4.87176,45.73399
2020-683852,2020-11-19,Vente,188000.0,38,,AV GENERAL FRERE,3125,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87176,45.73399
2020-683853,2020-11-09,Vente,62000.0,48,,RUE PROFESSEUR FLORENCE,5755,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87833,45.74569
2020-683853,2020-11-09,Vente,62000.0,48,,RUE PROFESSEUR FLORENCE,5755,69003,Lyon 3e Arrondissement,69,,24.0,Appartement,1,0.0,4.87833,45.74569
2020-683854,2020-11-18,Vente,680000.0,15,,PLACE MARECHAL LYAUTEY,4555,69006,Lyon 6e Arrondissement,69,,110.0,Local industriel. commercial ou assimilé,0,0.0,4.84279,45.76766
2020-683855,2020-11-18,Vente,104800.0,18,,RUE SERVIENT,6765,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.84285,45.75982
2020-683856,2020-11-05,Vente,320000.0,119,,CRS ALBERT THOMAS,0120,69003,Lyon 3e Arrondissement,69,87.14,92.0,Appartement,4,0.0,4.87368,45.74505
2020-683857,2020-11-02,Vente,3.9394352E7,13,,RUE CREPET,1970,69007,Lyon 7e Arrondissement,69,,7835.0,Local industriel. commercial ou assimilé,0,2608.0,4.83362,45.73998
2020-683857,2020-11-02,Vente,3.9394352E7,1,,RUE FELIX BRUN,2683,69007,Lyon 7e Arrondissement,69,,,,0,446.0,4.83386,45.74018
2020-683858,2020-11-05,Vente,310000.0,28,,RUE ELIE ROCHETTE,2490,69007,Lyon 7e Arrondissement,69,,71.0,Appartement,3,0.0,4.84453,45.74821
2020-683859,2020-10-06,Vente,90000.0,215,,RTE DE VIENNE,7440,69008,Lyon 8e Arrondissement,69,,21.0,Appartement,1,0.0,4.8542,45.73081
2020-683860,2020-11-26,Vente,194900.0,121,,RUE MONTAGNY,4850,69008,Lyon 8e Arrondissement,69,,83.0,Appartement,4,0.0,4.85499,45.73186
2020-683860,2020-11-26,Vente,194900.0,121,,RUE MONTAGNY,4850,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85499,45.73186
2020-683861,2020-11-27,Vente,214500.0,28,,RUE DE LA RIZE,6060,69003,Lyon 3e Arrondissement,69,50.09,51.0,Appartement,2,0.0,4.85688,45.75642
2020-683862,2020-11-20,Vente,149500.0,1,,RUE DES PUISEURS,5847,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.88159,45.72213
2020-683862,2020-11-20,Vente,149500.0,5,,RUE DES PUISEURS,5847,69008,Lyon 8e Arrondissement,69,45.16,44.0,Appartement,2,0.0,4.88159,45.72213
2020-683863,2020-11-18,Vente,15000.0,43,,AV ROCKEFELLER,6085,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.88712,45.74118
2020-683864,2020-11-17,Vente,20000.0,5,,RUE DE LA FRATERNITE,2868,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.85952,45.74149
2020-683865,2020-11-16,Vente,275000.0,56,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,24.0,Appartement,1,0.0,4.8466,45.76342
2020-683865,2020-11-16,Vente,275000.0,56,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,28.0,Appartement,1,0.0,4.8466,45.76342
2020-683865,2020-11-16,Vente,275000.0,56,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,26.0,Appartement,1,0.0,4.8466,45.76342
2020-683865,2020-11-16,Vente,275000.0,56,,CRS LAFAYETTE,4095,69003,Lyon 3e Arrondissement,69,,23.0,Appartement,1,0.0,4.8466,45.76342
2020-683866,2020-11-27,Vente,247570.0,9,,RUE LAURENT VIBERT,4175,69006,Lyon 6e Arrondissement,69,38.28,40.0,Appartement,1,0.0,4.85114,45.77067
2020-683867,2020-11-26,Vente,400000.0,23,,QUAI GENERAL SARRAIL,3155,69006,Lyon 6e Arrondissement,69,,60.0,Appartement,2,0.0,4.84209,45.76381
2020-683868,2020-11-12,Vente,660000.0,107,,RUE VENDOME,7310,69006,Lyon 6e Arrondissement,69,,114.0,Appartement,4,0.0,4.84542,45.76824
2020-683869,2020-10-29,Vente,303930.0,75,,RUE MARYSE BASTIE,4635,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87406,45.73423
2020-683869,2020-10-29,Vente,303930.0,75,,RUE MARYSE BASTIE,4635,69008,Lyon 8e Arrondissement,69,64.87,64.0,Appartement,3,0.0,4.87406,45.73423
2020-683870,2020-11-05,Vente,307500.0,23,,RUE PIERRE CORNEILLE,5475,69006,Lyon 6e Arrondissement,69,,62.0,Appartement,2,0.0,4.84348,45.76656
2020-683871,2020-11-17,Vente,410000.0,44,,RUE LT COL PREVOST,4235,69006,Lyon 6e Arrondissement,69,,75.0,Appartement,3,0.0,4.84667,45.77348
2020-683872,2020-11-18,Vente,40000.0,7,,PL RENE DEROUDILLE,6057,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.85601,45.76633
2020-683873,2020-11-18,Vente,190000.0,39,,RUE DOMER,2265,69007,Lyon 7e Arrondissement,69,31.46,31.0,Appartement,1,0.0,4.84949,45.74781
2020-683874,2020-11-20,Vente,335000.0,33,,RUE SAINTE GENEVIEVE,6630,69006,Lyon 6e Arrondissement,69,66.12,63.0,Appartement,2,0.0,4.86502,45.76612
2020-683875,2020-11-23,Vente,130000.0,81,D,RUE LAENNEC,4090,69008,Lyon 8e Arrondissement,69,,18.0,Appartement,1,0.0,4.88602,45.73837
2020-683875,2020-11-23,Vente,130000.0,81,D,RUE LAENNEC,4090,69008,Lyon 8e Arrondissement,69,,18.0,Appartement,1,0.0,4.88602,45.73837
2020-683876,2020-11-20,Vente,395000.0,242,,RUE DUGUESCLIN,2365,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.84897,45.75881
2020-683876,2020-11-20,Vente,395000.0,242,,RUE DUGUESCLIN,2365,69003,Lyon 3e Arrondissement,69,,84.0,Appartement,4,0.0,4.84897,45.75881
2020-683876,2020-11-20,Vente,395000.0,242,,RUE DUGUESCLIN,2365,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.84897,45.75881
2020-683877,2020-11-19,Vente,357000.0,3,,RUE ALPHONSE DAUDET,0180,69007,Lyon 7e Arrondissement,69,84.57,83.0,Appartement,3,0.0,4.84955,45.75171
2020-683878,2020-11-12,Vente,99000.0,2,,RUE DE CREQUI,1975,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.84406,45.77606
2020-683879,2020-11-30,Vente,169250.0,227,,GDE RUE DE LA GUILLOTIERE,3405,69007,Lyon 7e Arrondissement,69,21.72,21.0,Appartement,1,0.0,4.85499,45.74876
2020-683880,2020-11-20,Vente,40000.0,6,,RUE GERMAIN,3215,69006,Lyon 6e Arrondissement,69,,,Dépendance,0,0.0,4.86251,45.76497
2020-683881,2020-11-02,Vente,185250.0,16,,RUE PROFESSEUR RANVIER,5795,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.88651,45.73544
2020-683881,2020-11-02,Vente,185250.0,22,,RUE PROFESSEUR RANVIER,5795,69008,Lyon 8e Arrondissement,69,45.18,45.0,Appartement,2,0.0,4.88651,45.73544
2020-683882,2020-11-19,Vente,485000.0,89,,RUE JABOULAY,3620,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84658,45.74533
2020-683882,2020-11-19,Vente,485000.0,89,,RUE JABOULAY,3620,69007,Lyon 7e Arrondissement,69,93.3,90.0,Appartement,4,0.0,4.84658,45.74533
2020-683882,2020-11-19,Vente,485000.0,89,,RUE JABOULAY,3620,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.84658,45.74533
2020-683883,2020-11-23,Vente,228000.0,6,,RUE JOSEPH CHAPELLE,3910,69008,Lyon 8e Arrondissement,69,35.85,35.0,Appartement,2,0.0,4.86768,45.73645
2020-683883,2020-11-23,Vente,228000.0,6,,RUE JOSEPH CHAPELLE,3910,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86768,45.73645
2020-683884,2020-11-27,Vente,281000.0,76,,CRS RICHARD VITTON,6040,69003,Lyon 3e Arrondissement,69,,64.0,Appartement,3,0.0,4.89368,45.75301
2020-683885,2020-11-24,Vente,180000.0,42,,RUE TURBIL,7205,69003,Lyon 3e Arrondissement,69,,42.0,Appartement,1,0.0,4.86748,45.75529
2020-683886,2020-11-13,Vente,525150.0,162,,RTE DE GENAS,3085,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.89184,45.75364
2020-683886,2020-11-13,Vente,525150.0,55,,CRS RICHARD VITTON,6040,69003,Lyon 3e Arrondissement,69,114.82,112.0,Appartement,4,0.0,4.89184,45.75364
2020-683887,2020-11-26,Vente,480285.0,62,,CRS GAMBETTA,2985,69007,Lyon 7e Arrondissement,69,,80.0,Appartement,3,0.0,4.84847,45.75315
2020-683888,2020-11-20,Vente,298850.0,18,T,RUE VILLON,7485,69008,Lyon 8e Arrondissement,69,52.1,52.0,Appartement,3,0.0,4.86596,45.74579
2020-683889,2020-11-23,Vente,240000.0,121,,RUE DE GERLAND,3210,69007,Lyon 7e Arrondissement,69,48.79,47.0,Appartement,2,0.0,4.83985,45.73426
2020-683889,2020-11-23,Vente,240000.0,29,,AV J FRANCOIS RACLET,3735,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.83985,45.73426
2020-683890,2020-11-13,Vente,150000.0,144,,AV GENERAL FRERE,3125,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.8814,45.72763
2020-683890,2020-11-13,Vente,150000.0,144,,AV GENERAL FRERE,3125,69008,Lyon 8e Arrondissement,69,,68.0,Appartement,4,0.0,4.8814,45.72763
2020-683891,2020-11-20,Vente,418900.0,28,,RUE ST-PHILIPPE,6520,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86703,45.74999
2020-683891,2020-11-20,Vente,418900.0,4,,RUE MARCEL PEHU,4502,69003,Lyon 3e Arrondissement,69,74.04,73.0,Appartement,3,0.0,4.86703,45.74999
2020-683892,2020-11-18,Vente,284270.0,4,,RUE CADETS DE LA FRANCE LIBRE,1156,69003,Lyon 3e Arrondissement,69,50.08,48.0,Appartement,2,0.0,4.86681,45.75384
2020-683892,2020-11-18,Vente,284270.0,2,,RUE CADETS DE LA FRANCE LIBRE,1156,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86681,45.75384
2020-683893,2020-11-17,Vente,168000.0,112,,RUE MARIUS BERLIET,4590,69008,Lyon 8e Arrondissement,69,39.21,40.0,Appartement,1,0.0,4.86537,45.73941
2020-683893,2020-11-17,Vente,168000.0,112,,RUE MARIUS BERLIET,4590,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.86537,45.73941
2020-683894,2020-11-13,Vente,68950.0,1,,RUE XAVIER PRIVAS,7560,69008,Lyon 8e Arrondissement,69,17.75,18.0,Appartement,1,0.0,4.86587,45.73705
2020-683895,2020-11-10,Vente,18000.0,27,,RUE GUILLOUD,3395,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.87012,45.74768
2020-683896,2020-11-16,Vente,425000.0,93,,CRS GAMBETTA,2985,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.85506,45.75205
2020-683896,2020-11-16,Vente,425000.0,8,,PLACE BIR HAKEIM,0915,69003,Lyon 3e Arrondissement,69,69.51,68.0,Appartement,3,0.0,4.85506,45.75205
2020-683896,2020-11-16,Vente,425000.0,93,,CRS GAMBETTA,2985,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.85506,45.75205
2020-683896,2020-11-16,Vente,425000.0,6,,PLACE BIR HAKEIM,0915,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.85506,45.75205
2020-683897,2020-11-12,Vente,367200.0,16,,RUE LAMOTHE,4120,69007,Lyon 7e Arrondissement,69,82.28,82.0,Appartement,4,0.0,4.85168,45.74267
2020-683897,2020-11-12,Vente,367200.0,60,,RUE DU REPOS,5995,69007,Lyon 7e Arrondissement,69,,,Dépendance,0,0.0,4.85168,45.74267
2020-683898,2020-11-04,Vente,350000.0,52,,RUE DE CREQUI,1975,69006,Lyon 6e Arrondissement,69,,75.0,Appartement,3,0.0,4.84511,45.77226
2020-683899,2020-11-16,Vente,15000.0,115,,RUE PROFESSEUR BEAUVISAGE,5740,69008,Lyon 8e Arrondissement,69,,,Dépendance,0,0.0,4.87059,45.73003
2020-683900,2020-11-20,Vente,255000.0,31,,RUE LORTET,4285,69007,Lyon 7e Arrondissement,69,52.0,51.0,Appartement,2,0.0,4.8389,45.74274
2020-683901,2020-11-27,Vente,303643.2,52,,RUE DU DAUPHINE,2090,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86623,45.75244
2020-683901,2020-11-27,Vente,303643.2,50,,RUE DU DAUPHINE,2090,69003,Lyon 3e Arrondissement,69,,,Dépendance,0,0.0,4.86623,45.75244
2020-683901,2020-11-27,Vente,303643.2,50,,RUE DU DAUPHINE,2090,69003,Lyon 3e Arrondissement,69,,62.0,Appartement,3,0.0,4.86623,45.75244
2020-683902,2020-11-30,Vente,501000.0,59,,RUE PAUL BERT,5245,69003,Lyon 3e Arrondissement,69,83.77,83.0,Appartement,4,0.0,4.84855,45.75729
